created_at,name,act_name,symbol,qty,cex,status,up_status,path,level,earn,cost,buy_px,benefit,sell_px,profit,order_id,client_order_id,fx_order_id,fx_client_order_id,open_at,close_at
2024-09-19 15:25:38.080,bitgetAPU,bitget,APUUSDT,99157.16,bitget,filled,0,sell->buy,1,1.2,30.054535196,0.0003031,31.254336832,0.0003152,1.2,1220562677668716550,c7bb8cd0-729c-45c2-9231-cd70a99c714c,1220570220394651649,c17ec8dc-a8cc-4010-8ba1-beebb3c50d8a,2024-09-19 15:55:05.888,2024-09-19 21:50:15.623
2024-09-19 17:42:27.535,bitgetMEW,bitget,MEWUSDT,5451.57,bitget,filled,0,buy->sell,1,1.2,28.77883803,0.005279,29.97818343,0.005499,1.2,1220597105434501131,de5c23ef-4bc0-48ea-94e7-35e928af279d,1220603137615405069,13b0007f-2afb-4ccd-ba3b-2bfb91ddd126,2024-09-19 18:05:48.664,2024-09-20 00:53:36.148
2024-09-19 21:45:37.566,bitgetAPU,bitget,APUUSDT,97608.59,bitget,filled,0,buy->sell,1,1.2,28.755490614,0.0002946,29.956076271,0.0003069,1.2,1220658300761874446,a9d87af0-0a32-480c-a68f-62376032a81e,1220660061895598081,2ad93f76-1e9d-4045-9845-91c5a201e335,2024-09-19 21:52:32.695,2024-09-20 13:34:02.887
2024-09-20 07:53:37.854,bitgetAPU,bitget,APUUSDT,103986.14,bitget,filled,0,sell->buy,1,1.2,29.989602776,0.0002884,31.185443386,0.0002999,1.2,1220811313853964293,ba258f75-14cc-4d1a-9472-0209704ce3b8,1220818863429197826,011aa89a-5069-4f6a-bdbc-56f0f3666ecd,2024-09-20 08:22:42.678,2024-09-20 09:05:01.509
2024-09-21 04:02:37.629,bitgetAPU,bitget,APUUSDT,109409.19,bitget,filled,0,buy->sell,1,1.2,28.763676051,0.0002629,29.967177141,0.0002739,1.2,1221115564765421575,be3ea10d-cbe7-4507-9070-7bc753c40813,1221122611431022601,2a275830-d91e-4eb8-8a71-c0217e8c8764,2024-09-21 04:29:57.663,2024-09-22 01:58:42.701
2024-09-22 01:57:37.570,bitgetAPU,bitget,APUUSDT,110599.08,bitget,filled,0,sell->buy,1,1.2,30.094009668,0.0002721,31.288479732,0.0002829,1.19,1221446496382820352,9793be6b-e80e-4b1f-bdc1-1bedb3a1744c,1221448510634401796,1db3d4fb-6c3a-40b8-99a5-8337a4bcc994,2024-09-22 02:05:32.187,2024-09-22 14:33:14.001
2024-09-24 00:10:37.271,bitgetAPU,bitget,APUUSDT,112338.51,bitget,filled,0,buy->sell,1,1.2,28.691255454,0.0002554,29.893277511,0.0002661,1.2,1222144341821825036,4806a730-ee3b-41be-9f53-4a1e382d9766,1222149878047252500,eb19b30a-a9f7-46b0-83de-4a5c95c9b29d,2024-09-24 00:32:14.156,2024-09-25 09:49:55.656
2024-09-24 01:04:38.026,bitgetAPU,bitget,APUUSDT,117050.33,bitget,filled,0,buy->sell,1,1.2,28.665625817,0.0002449,29.871244216,0.0002552,1.21,1222157935233933337,6791fa71-bc59-494b-b89f-fef0bd162c63,1222163973660155905,a232f87e-a0c0-4558-b0b8-4e676ac19e7b,2024-09-24 01:28:15.400,2024-09-25 07:11:51.070
2024-09-25 04:20:37.849,bitgetAPU,bitget,APUUSDT,125339.46,bitget,filled,0,sell->buy,1,1.2,30.043868562,0.0002397,31.247127378,0.0002493,1.2,1222569649075068933,330c1500-5f6c-4b6e-a83e-ee87d4175b33,1222573172382703633,ca8e29dc-a7bc-4cb1-a6e7-a79438e953da,2024-09-25 04:34:30.375,2024-09-25 16:25:32.561
2024-09-25 09:22:38.046,bitgetAPU,bitget,APUUSDT,116166.51,bitget,filled,0,sell->buy,1,1.2,30.156825996,0.0002596,31.353341049,0.0002699,1.2,1222645652807950341,1cb74b89-07e4-4e86-a553-9f95994c5465,1222653199359090694,9144b6cf-b0cd-429b-9915-166031755357,2024-09-25 09:52:03.694,2024-09-25 11:32:54.525
2024-09-25 19:58:37.852,bitgetAPU,bitget,APUUSDT,119450.53,bitget,filled,0,sell->buy,1,1.2,30.089588507,0.0002519,31.284093807,0.0002619,1.19,1222805701446541339,d75ccaf6-6f39-4f28-ad64-1cbb1b1a3abe,1222812768605511684,da52e480-7633-49ce-978f-580b688e6b3c,2024-09-25 20:26:02.607,2024-09-26 09:36:16.642
