created_at,name,act_name,symbol,qty,cex,status,up_status,path,level,earn,cost,buy_px,benefit,sell_px,profit,order_id,client_order_id,fx_order_id,fx_client_order_id,open_at,close_at
2024-10-28 06:25:38.959,bitgetMANEKI,bitget,MANEKIUSDT,8595.99,bitget,filled,1,sell->buy,1,6.4,60.0859701,0.00699,66.4470027,0.00773,6.36,1234559908834983944,065d972d-c52e-4707-96e6-59ae58522581,1.234570986046374e+18,690e7ef6-81f7-4103-ad6c-80ee7095f120,2024-10-28 07:09:10.286,2024-10-30 19:07:31.976
2024-10-12 19:54:09.083,bitgetSLERF,bitget,SLERFUSDT,189.1,bitget,filled,1,sell->buy,1,1.2,30.04799,0.1589,31.23932,0.1652,1.19,1228965168705978392,115e53e3-6344-487a-971e-2e7a5d9c96c1,1.2289674292680622e+18,92f01bc5-732d-4abb-be6b-afe5bff46c4b,2024-10-12 20:02:37.020,2024-10-31 22:40:18.684
2024-10-12 19:54:09.583,bitgetSLERF,bitget,SLERFUSDT,378.19,bitget,filled,1,sell->buy,2,9.6,60.094391,0.1589,69.700417,0.1843,9.61,1228965170639552540,7bc97310-89f8-4aee-b69e-470713f857af,1.2289691917397688e+18,10ab4e2e-c03a-4822-9443-1f371bee193c,2024-10-12 20:10:01.845,2024-10-31 22:40:18.684
2024-10-28 14:45:11.282,bitgetTURBO,bitget,TURBOUSDT,10446.0,bitget,filled,1,sell->buy,1,9.6,90.02561274,0.00861819,99.6255912,0.0095372,9.6,1234685626755596291,a9af3858-14c3-4de6-aa2e-dc270c8c1cc5,1.2346994410984735e+18,6897c166-7aa1-410e-89bf-68ced8bd8b91,2024-10-28 15:39:35.772,2024-11-01 02:02:58.357
2024-10-21 14:01:23.922,bitgetMEW,bitget,MEWUSDT,6943.24,bitget,filled,1,sell->buy,1,7.2,60.01042332,0.008643,67.2105632,0.00968,7.2,1232137898431365129,2bc5fefe-6a49-4253-a260-bc644669d5f7,1.2321439304654684e+18,0b40b42c-6111-487e-9abb-b801feee0a5d,2024-10-21 14:25:03.661,2024-11-01 14:12:52.634
2024-10-13 01:41:01.664,bitgetTURBO,bitget,TURBOUSDT,3795.0,bitget,filled,1,sell->buy,1,1.2,30.00748245,0.00790711,31.2074994,0.00822332,1.2,1229052464683827200,20a2b5cd-571e-4630-8b27-c970be813ea3,1.2290534746093158e+18,7c33fb38-0a4a-4029-a8fb-7c9078ed86ee,2024-10-13 01:45:01.585,2024-11-02 23:11:40.074
2024-10-27 00:59:53.227,bitgetGME,bitget,GMEUSDT,8875.74,bitget,filled,1,sell->buy,1,3.2,30.0887586,0.00339,33.284025,0.00375,3.2,1234115536616177678,262b4787-7adb-427a-ae47-472613c6de6d,1.2341268552894546e+18,439108ed-ce6e-4ace-8abd-144a6dc5ada3,2024-10-27 01:44:07.298,2024-11-05 05:55:08.308
2024-11-06 11:07:32.194,bitgetKOKO,bitget,KOKOUSDT,8299903.2,bitget,filled,1,sell->buy,1,6.4,30.211647648,3.64e-06,36.6108730152,4.411e-06,6.4,1237892337670832159,8855c4e0-6bf4-4e4b-934a-7dfb6338af8d,1.2379021520066478e+18,e5c74c2a-faf7-409e-bef2-e036ce7ed96b,2024-11-06 11:46:25.773,2024-11-06 13:12:33.126
2024-10-28 05:23:40.490,bitgetMANEKI,bitget,MANEKIUSDT,9029.35,bitget,filled,1,buy->sell,1,6.4,53.453752,0.00592,59.8645905,0.00663,6.41,1234544312131010569,3bf27213-e99c-419e-866c-4705aecfe05e,1.2358460913219174e+18,b2bb533b-60e3-4cf7-a684-14e925789501,2024-10-31 19:36:01.800,2024-11-06 15:30:05.239
2024-10-26 07:00:45.287,bitgetMYRO,bitget,MYROUSDT,294.22,bitget,filled,1,buy->sell,1,3.2,26.7681356,0.09098,29.9692492,0.10186,3.2,1233843969487290391,b10ca641-bb44-489c-a70a-5197c4250bb3,1.2366030549724856e+18,32133021-c81e-4816-85bb-12ef064f043b,2024-11-02 21:42:42.636,2024-11-07 06:43:27.991
2024-11-02 09:11:18.538,bitgetNEIRO,bitget,NEIROUSDT,603.32,bitget,filled,1,buy->sell,1,6.4,53.574816,0.0888,59.970008,0.0994,6.4,1236413541960663040,ad6bae10-b568-4e7e-a7b7-de24a7109266,1.2364160430660813e+18,fe64fb89-365b-4fa3-a28b-6644a65a3ce3,2024-11-02 09:21:06.417,2024-11-07 07:12:56.911
2024-10-29 14:21:17.326,bitgetNEIRO,bitget,NEIROUSDT,559.44,bitget,filled,1,buy->sell,1,6.4,53.594352,0.0958,59.971968,0.1072,6.38,1235041998328315944,bf27a0ae-543a-481b-b8b6-4ab2be9bc23a,1.235056593969365e+18,97ab5c2a-c617-42f0-8cfc-4076623398b6,2024-10-29 15:18:50.116,2024-11-07 07:56:27.873
2024-11-07 18:33:15.619,bitgetNEIRO,bitget,NEIROUSDT,559.7,bitget,filled,1,sell->buy,1,6.4,60.05581,0.1073,66.43639,0.1187,6.38,1238366899130875925,25404340-62b9-4ec6-b19c-eea64cbd33a4,1.2385694778526433e+18,bf017877-d232-4a59-9d44-cdaee7c97636,2024-11-08 00:57:04.620,2024-11-08 08:05:22.696
2024-11-08 07:57:47.998,bitgetAPU,bitget,APUUSDT,77332.88,bitget,filled,1,sell->buy,1,9.6,90.185604656,0.0011662,99.782615064,0.0012903,9.6,1238569365952806927,91e4f734-7843-40f5-8dd3-7dac20b8c980,1.2385758830246134e+18,33f2f096-cd63-4679-ac1a-b1158a844f66,2024-11-08 08:23:29.979,2024-11-08 08:27:16.837
2024-11-09 17:56:41.034,bitgetAPU,bitget,APUUSDT,84309.13,bitget,filled,1,sell->buy,1,9.6,90.303509143,0.0010711,99.90631905,0.001185,9.6,1239082463130304525,661f789a-5b4f-4450-8692-112e18137981,1.2390872691441828e+18,34c12e51-5c5e-477c-8aca-b6a5c8ef0883,2024-11-09 18:14:42.306,2024-11-09 20:09:28.823
2024-11-10 05:26:16.611,bitgetNEIRO,bitget,NEIROUSDT,616.33,bitget,filled,1,buy->sell,1,6.4,53.559077,0.0869,59.968909,0.0973,6.41,1239256009261465600,2f44e6a8-212e-4b82-a52a-2899d9b16158,1.2392655660208783e+18,62436606-a778-4bc4-8df8-1681f240f32b,2024-11-10 06:03:41.399,2024-11-10 06:28:04.853
2024-11-07 19:02:45.056,bitgetAPU,bitget,APUUSDT,94211.24,bitget,filled,1,sell->buy,1,9.6,90.131893308,0.0009567,99.732018664,0.0010586,9.6,1238374320448487443,06b7df5d-8187-41fc-9479-22ae67792301,1.2385693378803302e+18,71560e26-4eea-4e37-9da5-bb78d587178a,2024-11-08 01:08:53.390,2024-11-10 09:12:54.276
2024-11-07 19:20:55.076,bitgetAPU,bitget,APUUSDT,188926.79,bitget,filled,1,sell->buy,2,38.4,180.42508445,0.000955,218.833900857,0.0011583,38.41,1238378892919324703,f8fa2540-3500-438b-af73-f8acd7e26d1b,1.2385693502325555e+18,8372afef-cf03-4dc8-9db5-758d50671825,2024-11-08 04:32:21.148,2024-11-10 09:12:54.276
2024-11-10 21:57:28.870,bitgetMEW,bitget,MEWUSDT,5837.14,bitget,filled,1,sell->buy,1,6.4,60.09919344,0.010296,66.49669888,0.011392,6.4,1239505463353106433,869996c0-aa93-473b-9774-c7798e94fea6,1.2395129944566252e+18,9ee7d335-93b1-40b6-824f-af49dd2a40e0,2024-11-10 22:26:36.295,2024-11-10 22:46:56.714
2024-11-11 07:45:23.745,bitgetMEW,bitget,MEWUSDT,5619.56,bitget,filled,1,sell->buy,1,6.4,59.99442256,0.010676,66.3951014,0.011815,6.4,1239653405674266633,2ab23524-4777-43e4-aa78-f262f835fb9c,1.2396644778231316e+18,9e3ed65d-5388-4008-bb86-fa383c74111e,2024-11-11 08:28:32.426,2024-11-11 13:28:00.014
2024-11-11 09:20:14.617,bitgetRATS,bitget,RATSUSDT,244399.2,bitget,filled,1,sell->buy,1,3.2,29.997557808,0.00012274,33.196743336,0.00013583,3.2,1239677275613519897,df637645-5de9-4acd-b1a3-4924d24e1dd3,1.2396911172151788e+18,2bb6a435-a122-4907-b04e-aa45d17760a5,2024-11-11 10:15:12.051,2024-11-11 13:51:34.857
2024-11-11 13:23:28.007,bitgetMANEKI,bitget,MANEKIUSDT,6342.49,bitget,filled,1,buy->sell,1,6.4,53.4037658,0.00842,59.8096807,0.00943,6.41,1239738489748152321,b732ffe1-484f-49a9-902b-57ba8dbcb2a4,1.2397498092099584e+18,2d899b2e-cb6e-442d-9dd1-e600d6c75cf0,2024-11-11 14:07:55.527,2024-11-12 05:31:38.226
2024-11-13 04:17:32.190,bitgetKOKO,bitget,KOKOUSDT,6706908.1,bitget,filled,1,sell->buy,1,6.4,30.18108645,4.5e-06,36.5794767774,5.454e-06,6.4,1240325881634840582,eda8cba6-ab08-4d75-a35f-bc54f5348064,1.2403268767334646e+18,b81244b0-4820-4207-8e56-e7085402712b,2024-11-13 04:20:57.451,2024-11-13 05:09:13.845
2024-11-13 08:28:14.457,bitgetSLERF,bitget,SLERFUSDT,143.54,bitget,filled,1,sell->buy,1,3.2,30.114692,0.2098,33.315634,0.2321,3.2,1240388965778939913,9f079edb-fd64-4d75-a689-f1e6856ea662,1.2403929510556058e+18,a02a9e77-154a-417a-86e5-6c1582d5e5fa,2024-11-13 08:43:21.572,2024-11-13 12:47:52.268
2024-11-13 14:10:24.379,bitgetMOTHER,bitget,MOTHERUSDT,513.26,bitget,filled,1,buy->sell,1,3.2,26.792172,0.0522,29.974384,0.0584,3.18,1240475074319966229,8813c26d-2f5b-4b05-b2d4-13b940bf88dc,1.2404801026445394e+18,34b32cc5-1d3c-4796-af24-56cd9b08c9e5,2024-11-13 14:29:56.542,2024-11-13 15:13:03.223
2024-11-13 22:31:57.987,bitgetAPU,bitget,APUUSDT,74168.69,bitget,filled,1,sell->buy,1,9.6,90.671223525,0.0012225,100.268652011,0.0013519,9.6,1240601302129532931,1c487d07-b29c-420d-8bd0-4ba7118cad14,1.2406040176477716e+18,443f1f23-859c-4b72-80b8-f961f61583cf,2024-11-13 22:41:58.684,2024-11-13 22:47:53.425
2024-11-13 00:47:32.591,bitgetKOKO,bitget,KOKOUSDT,9425070.7,bitget,filled,1,sell->buy,1,6.4,30.16022624,3.2e-06,36.5598492453,3.879e-06,6.4,1240273033643515905,6d935287-bbaa-42a4-88e8-983279f3f1fd,1.2402775562566615e+18,f559f474-19cb-4df1-bc36-ce3ae0b1f1f4,2024-11-13 01:05:13.601,2024-11-13 23:02:23.563
2024-11-13 22:07:45.953,bitgetAPU,bitget,APUUSDT,83518.93,bitget,filled,1,sell->buy,1,9.6,91.486635922,0.0010954,101.082960979,0.0012103,9.6,1240595208837619714,3362919b-b76d-4f81-8abc-1e0393c096ab,1.240601239311442e+18,1cba6abc-e959-49c6-949d-ee13f6e8f30c,2024-11-13 22:31:30.925,2024-11-14 04:04:10.015
2024-11-13 22:08:54.622,bitgetAPU,bitget,APUUSDT,165069.47,bitget,filled,1,sell->buy,2,38.4,182.319229615,0.0011045,220.714388337,0.0013371,38.4,1240595497237962796,7480f1c1-2736-4a79-bc15-b85b1846369a,1.240601506836734e+18,6447579b-2519-4f4c-8caf-19f5489e92c7,2024-11-13 22:32:35.768,2024-11-14 04:02:08.419
2024-11-13 21:35:27.275,bitgetMOTHER,bitget,MOTHERUSDT,487.41,bitget,filled,1,sell->buy,1,3.2,30.073197,0.0617,33.290103,0.0683,3.22,1240587077743108108,33b7a8c5-c0ad-4f46-8502-5ea09a7471af,1.2405903298931835e+18,d2b9effa-a133-44c5-bcc9-63f78b4e8f3c,2024-11-13 21:47:26.887,2024-11-14 05:05:46.075
2024-11-12 17:53:19.872,bitgetNEIRO,bitget,NEIROUSDT,624.02,bitget,filled,1,buy->sell,1,6.4,53.478514,0.0857,59.90592,0.096,6.43,1240168791150780446,6b1222f6-45ac-45f3-bb6c-5873f593f888,1.2401722965571256e+18,3afc43aa-0cf5-4fb1-b478-c3bc6c70db3e,2024-11-12 18:06:49.647,2024-11-14 10:25:47.018
2024-11-14 08:32:25.342,bitgetMOTHER,bitget,MOTHERUSDT,461.18,bitget,filled,0,sell->buy,1,6.0,30.022818,0.0651,36.018158,0.0781,6.0,1240752414182694926,b821a7a9-9674-4a96-aa1b-1cf6598f9532,1.2411841795022766e+18,c298ffbb-71ea-4ba6-add1-601439263272,2024-11-14 13:30:13.210,2024-11-15 13:08:53.108
2024-11-18 08:59:08.715,bitgetBAN,bitget,BANUSDT,143.81,bitget,filled,1,sell->buy,1,6.0,30.00969556,0.208676,36.00973638,0.250398,6.0,1242208681958924290,8efbf70b-8326-4be6-acd7-7b916dd1f8b5,1.2422152124944466e+18,f8d8825b-d577-4ac0-9934-024352840936,2024-11-18 09:24:10.417,2024-11-18 10:15:23.542
2024-11-18 17:15:09.690,bitgetBAN,bitget,BANUSDT,235.12,bitget,filled,1,sell->buy,2,24.0,60.03648128,0.255344,84.0365904,0.35742,24.0,1242333510359932933,dedb6e33-b4fb-440c-83a0-4b709737f9b2,1.2423375466393354e+18,a0022438-7c6b-4d25-98eb-b3d2a140a61f,2024-11-18 17:30:48.076,2024-11-19 16:52:33.202
2024-11-18 17:15:11.402,bitgetBAN,bitget,BANUSDT,352.68,bitget,filled,1,sell->buy,3,54.0,90.08117292,0.255419,144.08106576,0.408532,54.0,1242333517393780756,d6a916e1-096b-4b5f-9ae1-6c51a75160af,1.242337552855294e+18,190c9127-bd1f-47dd-bae5-b349302c7992,2024-11-18 17:31:03.754,2024-11-19 16:52:33.202
2024-11-18 16:40:05.694,bitgetBAN,bitget,BANUSDT,124.85,bitget,filled,1,sell->buy,1,6.0,29.9944634,0.240244,35.9945047,0.288302,6.0,1242324685720477702,3ca37474-ca2d-4863-a4a6-a33b924d283f,1.2423375430783713e+18,9cf08ed8-eeba-4650-990b-20a32fc96818,2024-11-18 17:30:25.004,2024-11-19 17:02:54.937
2024-11-19 16:23:42.342,bitgetAPU,bitget,APUUSDT,75093.87,bitget,filled,1,sell->buy,1,9.0,90.33792561,0.001203,99.34919001,0.001323,9.01,1242682951960977411,1e03e9a3-8eb3-4d11-adc8-e1c80d857bdf,1.242695534013145e+18,546c5807-80be-445b-a3ff-7c8b3a8dc9dc,2024-11-19 17:13:35.582,2024-11-19 17:45:35.344
2024-11-18 06:12:42.584,bitgetAPU,bitget,APUUSDT,76190.48,bitget,filled,1,sell->buy,1,9.0,90.125718792,0.0011829,99.12381448,0.001301,9.0,1242166794581532673,19707ab1-b32c-41d2-a9ba-80f7f7219226,1.2421690569639444e+18,a827eefb-4d4d-4979-a5dc-7fd4d812d6ef,2024-11-18 06:20:41.792,2024-11-19 21:05:37.893
2024-11-06 08:06:29.169,bitgetKOKO,bitget,KOKOUSDT,10729613.7,bitget,filled,1,sell->buy,1,6.4,30.3004290888,2.824e-06,36.695278854,3.42e-06,6.39,1237846774283780110,c2eb3608-2bdf-41fa-a8f9-b51cdf4ac211,1.2378611288110694e+18,90be08f1-d13d-4afd-9cb6-05a78d3a9fd7,2024-11-06 09:03:02.084,2024-11-19 23:46:00.403
2024-11-20 02:17:17.240,bitgetFARTCOIN,bitget,FARTCOINUSDT,214.17,bitget,filled,1,sell->buy,1,12.0,60.010434,0.2802,72.003954,0.3362,11.99,1242832335877005312,c2472403-f254-410d-baf2-021f81cb4932,1.2428443874629632e+18,ae3327ae-cde6-4214-ae9c-36959cfc16d0,2024-11-20 03:04:38.293,2024-11-20 05:14:42.442
2024-11-19 18:06:13.446,bitgetNEIRO,bitget,NEIROUSDT,670.39,bitget,filled,1,sell->buy,1,12.0,60.066944,0.0896,72.066925,0.1075,12.0,1242708750072111122,8d0b317f-9ce0-4b34-8926-963ed12013ed,1.2427167935392236e+18,eb2b8651-06b4-41ba-b250-7d137b30c506,2024-11-19 18:37:31.581,2024-11-20 10:12:39.200
2024-11-13 21:40:48.669,bitgetAPU,bitget,APUUSDT,94632.25,bitget,filled,1,sell->buy,1,9.6,90.307556175,0.0009543,99.903266325,0.0010557,9.6,1240588428292218890,97057a9b-91c3-4aad-b5fb-5efd61c71c7b,1.2405952000841073e+18,26f4b1b5-5e6f-4d06-b50a-9534115d97b5,2024-11-13 22:06:59.558,2024-11-20 21:21:13.586
2024-11-13 21:40:50.578,bitgetAPU,bitget,APUUSDT,189264.5,bitget,filled,1,sell->buy,2,38.4,180.61511235,0.0009543,219.0168794,0.0011572,38.4,1240588437846843403,d8ee01d7-0ec8-41c9-933e-d3f3ed43f0f2,1.240595475419193e+18,ad0cf07f-fb9f-4a9c-a272-21acd5152b11,2024-11-13 22:07:55.475,2024-11-20 21:21:13.586
2024-11-21 08:53:11.739,bitgetBAN,bitget,BANUSDT,307.22,bitget,filled,1,sell->buy,1,12.0,60.000066,0.1953,72.012368,0.2344,12.01,1243294346826047492,f56dfe0a-b19b-40c9-9daa-826f09501779,1.2433003782897254e+18,3a8a0142-476d-49cf-9174-d75e6405e208,2024-11-21 09:16:25.893,2024-11-21 09:23:15.788
2024-11-21 17:30:29.884,bitgetSLERF,bitget,SLERFUSDT,160.79,bitget,filled,1,sell->buy,1,12.0,60.103302,0.3738,72.098236,0.4484,11.99,1243424533123260440,0cf4ebc6-d8e1-4355-af10-6d59944b1af6,1.2434247273405071e+18,349e37ef-dd4d-4416-8453-727a5689be47,2024-11-21 17:31:14,2024-11-21 23:39:46.604
2024-11-22 00:53:16.570,bitgetFARTCOIN,bitget,FARTCOINUSDT,163.13,bitget,filled,1,sell->buy,1,12.0,60.097092,0.3684,72.10346,0.442,12.01,1243535964887932936,4d4515ff-eea5-4f4a-bddb-b9b278325552,1.2435512918184673e+18,35af2f4c-1b5c-434f-834c-7185965f9283,2024-11-22 01:53:17.792,2024-11-22 14:43:06.712
2024-11-21 11:15:20.598,bitgetRIFSOL,bitget,RIFSOLUSDT,639.9,bitget,filled,1,sell->buy,1,12.0,60.016221,0.09379,72.014346,0.11254,12.0,1243330120091000850,6502150a-a85e-458e-b3cc-77b89c2e7c74,1.243345186349736e+18,0dc0b719-895a-47b1-b678-b26390ab8a38,2024-11-21 12:14:47.752,2024-11-22 17:23:24.486
2024-11-22 20:59:17.533,bitgetTURBO,bitget,TURBOUSDT,11611.0,bitget,filled,1,buy->sell,1,9.0,80.986725,0.006975,89.98525,0.00775,9.0,1243839468617687052,5c9780f6-6751-4229-b111-2b4e77061b1b,1.243846224454443e+18,7cf3fda7-1795-4998-9781-3e98b763f7be,2024-11-22 21:25:57.577,2024-11-23 08:30:28.148
2024-11-23 08:38:20.627,bitgetRIFSOL,bitget,RIFSOLUSDT,642.91,bitget,filled,1,sell->buy,1,12.0,60.1442305,0.09355,72.1473602,0.11222,12.0,1244015390717206546,c9aea69f-df76-49e8-9436-67d21c27c413,1.2440198818227405e+18,80c1d1fc-39a4-448a-b698-3d2dc1849508,2024-11-23 08:55:31.538,2024-11-23 09:35:38.540
2024-11-23 20:17:20.209,bitgetAPU,bitget,APUUSDT,98039.22,bitget,filled,1,sell->buy,1,9.0,83.23529778,0.000849,99.21569064,0.001012,15.98,1244191299306872846,4d03993a-9558-4b1e-80c9-b0614d18c5a3,1.2443708905457828e+18,71afe0b2-bddd-4968-8d19-5ea344dc4ec6,2024-11-23 22:43:33.592,2024-11-24 08:11:00.366
2024-11-23 20:21:20.691,bitgetRIFSOL,bitget,RIFSOLUSDT,631.41,bitget,filled,1,sell->buy,1,12.0,60.0281487,0.09507,72.0312528,0.11408,12.0,1244192308368334855,82310dc0-16d4-4be9-8f36-208bf90ba14b,1.2443835207611433e+18,41db178b-1666-43ec-8da5-583af0b26af6,2024-11-23 21:45:51.824,2024-11-24 17:39:16.940
2024-11-21 17:01:31.324,bitgetSLERF,bitget,SLERFUSDT,205.73,bitget,filled,1,sell->buy,1,12.0,60.07316,0.292,72.067219,0.3503,11.99,1243417242776985601,96d58b6a-e46b-4b0b-8509-c4cc1c88ba2b,1.2434244788154122e+18,286b687e-489e-403b-94cb-8b3f38e02646,2024-11-21 17:30:04.849,2024-11-24 20:43:39.322
2024-11-21 17:03:31.504,bitgetSLERF,bitget,SLERFUSDT,411.73,bitget,filled,1,sell->buy,2,48.0,120.183987,0.2919,168.191705,0.4085,48.01,1243417745179107332,882b8779-88f7-4e66-89cc-61cbf6e81f64,1.2434247241905848e+18,ae7573ec-9423-47d3-98b1-1a2d579d11e8,2024-11-21 17:30:52.883,2024-11-24 20:43:40.228
2024-11-25 11:02:31.540,bitgetRIFSOL,bitget,RIFSOLUSDT,445.88,bitget,filled,1,sell->buy,1,12.0,59.993154,0.13455,71.9917848,0.16146,12.0,1244776446154596356,500f055f-7886-4d9c-a5b2-c0688cbaa95e,1.2447869411420652e+18,edb1a0e7-1699-4e83-8136-bd3a34520a2d,2024-11-25 11:43:37.575,2024-11-25 14:17:07.519
2024-11-25 00:16:25.217,bitgetRIFSOL,bitget,RIFSOLUSDT,548.12,bitget,filled,1,sell->buy,1,12.0,59.9862528,0.10944,71.9845996,0.13133,12.0,1244613845126832136,c9e74691-cdd6-431e-a87c-ceed12dcfa6f,1.244620342032425e+18,489f406a-5209-4315-85bd-13c356b6c226,2024-11-25 00:41:49.939,2024-11-25 16:31:37.528
2024-11-23 20:28:13.510,bitgetAPU,bitget,APUUSDT,97613.88,bitget,filled,1,buy->sell,1,9.0,80.92190652,0.000829,89.90238348,0.000921,8.98,1244194039357595674,cf288b04-2965-4aca-996f-1434034d33fd,1.244370896661078e+18,b689dc54-63f2-4f49-b76b-8523ab5184e7,2024-11-24 05:25:19.191,2024-11-25 18:10:35.291
2024-11-24 23:43:22.794,bitgetRIFSOL,bitget,RIFSOLUSDT,660.65,bitget,filled,1,sell->buy,1,12.0,59.9672005,0.09077,71.9646045,0.10893,12.0,1244605531408130124,641f7397-bec8-4a69-a246-40060069fc95,1.2446138053103045e+18,940ce903-9c59-421f-9f10-0db6e9ac25c4,2024-11-25 00:16:04.891,2024-11-25 21:09:16.079
2024-11-24 23:43:25.019,bitgetRIFSOL,bitget,RIFSOLUSDT,1321.29,bitget,filled,1,sell->buy,2,48.0,120.0788352,0.09088,168.0813009,0.12721,48.0,1244605540492992527,a8b50f37-264e-4b9c-b56a-a5744f3e053d,1.244619333302313e+18,85b477b5-4bee-4e1f-9545-e19db9ac644c,2024-11-25 00:37:44.647,2024-11-25 21:09:10.263
2024-11-23 08:02:19.059,bitgetRIFSOL,bitget,RIFSOLUSDT,771.65,bitget,filled,1,sell->buy,1,12.0,60.049803,0.07782,72.0489605,0.09337,12.0,1244006323613425678,32328be1-f7c5-4286-8eeb-7b2c15144829,1.2440153476542874e+18,0cbf8b77-eed7-4daf-830a-56e04ad5b8aa,2024-11-23 08:37:36.769,2024-11-26 18:44:39.547
2024-11-23 08:09:21.371,bitgetRIFSOL,bitget,RIFSOLUSDT,1563.52,bitget,filled,1,sell->buy,2,48.0,120.1721472,0.07686,168.1722112,0.10756,48.0,1244008091978129439,280554d6-27e8-4816-8478-e758fce85d76,1.2440188804746035e+18,a48b1aae-82d2-4309-822d-ac189e42d7cf,2024-11-23 08:52:03.554,2024-11-26 18:47:03.547
2024-10-12 00:22:03.670,bitgetTURBO,bitget,TURBOUSDT,4422.0,bitget,filled,1,sell->buy,1,1.2,30.01489986,0.00678763,31.214898,0.007059,1.2,1228670202926612487,a7150330-8669-432f-8f6b-33a3b3109969,1.228673213228925e+18,a24128d8-165b-47b7-bea6-5ad121900f37,2024-10-12 00:33:26.140,2024-11-26 19:02:29.229
2024-11-21 05:05:15.488,bitgetFARTCOIN,bitget,FARTCOINUSDT,251.31,bitget,filled,1,sell->buy,1,12.0,60.088221,0.2391,72.075708,0.2868,11.99,1243236992726163457,965b8272-b4af-4f68-a032-5a2cea321668,1.2432510589453844e+18,2263a80f-dbc4-4152-adca-f91baf58331a,2024-11-21 06:00:41.547,2024-12-01 10:43:08.386
2024-11-28 17:40:15.436,bitgetGME,bitget,GMEUSDT,11988.01,bitget,filled,1,sell->buy,1,12.0,60.1798102,0.00502,72.1678202,0.00602,11.99,1245963708800262152,90910aa5-9031-446f-bcbf-8662aae26b33,1.2459752787920404e+18,c1cbb4b4-fff9-4bc3-87ff-8d5f7359000a,2024-11-28 18:26:07.274,2024-12-02 14:28:54.122
2024-12-03 09:45:06.157,bitgetAPU,bitget,APUUSDT,110633.07,bitget,filled,1,sell->buy,1,9.0,90.05531898,0.000814,99.01659765,0.000895,8.96,1247656068231815177,5423aaf8-dfcf-4414-8d99-1d397fab4b22,1.2476638621755884e+18,390e1516-8309-4e56-bdda-eb3c5ef47a17,2024-12-03 10:15:24.657,2024-12-03 15:18:28.031
2024-12-05 17:10:04.039,bitgetAPU,bitget,APUUSDT,106571.94,bitget,filled,1,sell->buy,1,9.0,90.15986124,0.000846,99.1119042,0.00093,8.95,1248492824787247123,0d66793d-8ec1-4689-b840-a0184c830d52,1.24849760627703e+18,35dabac8-e7cc-4b8b-83a3-67eadf022bac,2024-12-05 17:28:22.446,2024-12-05 18:54:54.698
2024-12-06 02:45:14.955,bitgetGME,bitget,GMEUSDT,9195.4,bitget,filled,1,sell->buy,1,12.0,60.137916,0.00654,72.18389,0.00785,12.05,1248637575767351321,d9ea1b55-6c21-40e1-ad81-dc1a122a7bf5,1.2486383183395144e+18,36c6becf-3ba9-41c2-860f-3be8f4577e30,2024-12-06 02:47:36.356,2024-12-06 04:23:04.740
2024-12-06 11:22:11.854,bitgetFARTCOIN,bitget,FARTCOINUSDT,383.22,bitget,filled,1,sell->buy,1,12.0,90.095022,0.2351,102.089808,0.2664,11.99,1248767664639270933,bb6c721c-7977-4281-a5fb-8b87d38d782d,1.248773949115949e+18,9141fa80-5198-43b0-90d7-c33a555b50fe,2024-12-06 11:46:47.510,2024-12-06 17:09:13.553
2024-12-09 00:14:17.144,bitgetFARTCOIN,bitget,FARTCOINUSDT,368.4,bitget,filled,0,sell->buy,1,12.0,,,102.15732,0.2773,,1249686749153681435,62336330-4ece-4cc1-8de1-adb7684cf957,1.249697540581974e+18,4118f917-1159-4195-8bc8-aeefa4e5c3e6,2024-12-09 00:56:33.740,
2024-12-09 04:03:08.361,bitgetFARTCOIN,bitget,FARTCOINUSDT,311.2,bitget,filled,1,sell->buy,1,12.0,89.99904,0.2892,102.01136,0.3278,12.01,1249744332736520201,bc2609f2-3645-4594-8294-0542c1824faa,1.2497554060514017e+18,8d391ed0-f56d-4339-a611-543cc2f76ae4,2024-12-09 04:46:38.406,2024-12-09 09:31:40.623
2024-10-15 22:30:06.328,bitgetTURBO,bitget,TURBOUSDT,7684.0,bitget,filled,1,buy->sell,1,4.6,95.33946052,0.01240753,99.93948712,0.01300618,4.6,1230091584382189600,95fa465e-ae50-4134-894c-7a8a7dbbbad9,1.2300935884332237e+18,d3f04ba0-7598-404a-8c00-c548c0b977fe,2024-10-15 22:37:10.336,2024-12-09 15:41:33.643
2024-12-05 15:04:04.920,bitgetAPU,bitget,APUUSDT,111662.53,bitget,filled,1,sell->buy,1,9.0,90.22332424,0.000808,99.26798917,0.000889,9.04,1248461117283459084,4f3f373d-8bf3-40f1-aab0-1cc3e669007f,1.248468406031704e+18,d5b6f784-f34a-4d69-80aa-592f5271b306,2024-12-05 15:32:37.396,2024-12-10 05:04:23.176
2024-12-06 02:31:16.753,bitgetGME,bitget,GMEUSDT,23166.02,bitget,filled,1,sell->buy,2,48.0,120.463304,0.0052,168.4169654,0.00727,47.95,1248634059145437193,39ae8023-635a-4c4d-b2d6-5b233f30ba32,1.2486378194983567e+18,1a7189ac-817e-485a-8103-744cb8ef988f,2024-12-06 02:45:44.624,2024-12-10 05:04:46.004
